cluster	rank	gene	score	logfoldchange	pval	pval_adj
6	1796	FCGR2B	1.1277393	1.9199146	0.25943000894847124	0.999135589150443
6	1797	PPP1CA	1.1276292	0.554192	0.2594765499866414	0.999135589150443
6	1798	KCNAB2	1.1276292	0.70637524	0.2594765499866414	0.999135589150443
6	1799	MORF4L1	1.1267478	0.51801026	0.259849086450781	0.999135589150443
6	1800	C18orf32	1.126087	0.66989803	0.26012873168287065	0.999135589150443
6	1801	SMPD3	1.1256462	5.376098	0.2603152775148978	0.999135589150443
6	1802	TTC1	1.1255361	0.66937	0.260361928433957	0.999135589150443
6	1803	TUBGCP2	1.1252056	1.2449603	0.2605019159000779	0.999135589150443
6	1804	NDUFB8-1	1.1249853	0.51126754	0.26059526980312087	0.999135589150443
6	1805	NCOA3	1.1247649	0.97393054	0.26068864684807225	0.999135589150443
6	1806	PRKAG1	1.1247649	0.55778885	0.26068864684807225	0.999135589150443
6	1807	ZNF503	1.1247649	4.9379005	0.26068864684807225	0.999135589150443
6	1808	B4GALT4	1.1239939	1.978158	0.2610156487652804	0.999135589150443
6	1809	TCIRG1	1.1236633	0.6798391	0.26115587924348815	0.999135589150443
6	1810	HIGD1A	1.1236633	1.1975001	0.26115587924348815	0.999135589150443
6	1811	SMAP2	1.1222312	0.4513875	0.2617641465770646	0.999135589150443
6	1812	FAM134A	1.1222312	0.9158904	0.2617641465770646	0.999135589150443
6	1813	SMIM11	1.1221211	0.7078794	0.26181097689222177	0.999135589150443
6	1814	PTOV1	1.1220108	0.95888317	0.26185781299672717	0.999135589150443
6	1815	B4GALT7	1.1213499	2.0046546	0.2621389512083069	0.999135589150443
6	1816	SDCBP	1.1206889	0.42783412	0.2624202978734169	0.999135589150443
6	1817	PRR13	1.1189263	0.5305404	0.26317157499263466	0.999135589150443
6	1818	C15orf48	1.1188161	5.472266	0.2632185790517855	0.999135589150443
6	1819	ALG12	1.1184857	1.8813152	0.26335962599208274	0.999135589150443
6	1820	CSNK2A1	1.1172739	1.1822569	0.26387724428478954	0.999135589150443
6	1821	CHST12	1.1171637	0.41063765	0.2639243352646351	0.999135589150443
6	1822	DPP9	1.1170535	1.8930606	0.26397143204033313	0.999135589150443
6	1823	MAEA	1.1170535	1.0311916	0.26397143204033313	0.999135589150443
6	1824	SDF2L1	1.1169434	0.5306335	0.26401853461202507	0.999135589150443
6	1825	TBC1D7	1.1165028	1.7585524	0.2642070028615623	0.999135589150443
6	1826	SEC63	1.1158417	0.7603096	0.26448987913969957	0.999135589150443
6	1827	EMILIN2	1.1157316	1.974395	0.2645370454766426	0.999135589150443
6	1828	PIK3C3	1.1151807	1.7117054	0.26477296412942986	0.999135589150443
6	1829	GHITM	1.1151807	0.50686204	0.26477296412942986	0.999135589150443
6	1830	ALG2	1.1150706	2.1583574	0.26482016525458096	0.999135589150443
6	1831	HNRNPK	1.1149604	0.50488555	0.2648673721782555	0.999135589150443
6	1832	OGT	1.1148503	1.0905329	0.26491458490059316	0.999135589150443
6	1833	HSPA5	1.1142994	0.38180813	0.2651507354970949	0.999135589150443
6	1834	RAE1	1.1141893	1.1280063	0.26519798301433006	0.999135589150443
6	1835	POLR2G	1.1138588	0.39025256	0.2653397603643991	0.999135589150443
6	1836	SNX1	1.1137487	0.9266961	0.26538703108100425	0.999135589150443
6	1837	IPO9	1.1131978	1.9384499	0.26562347166960265	0.999135589150443
6	1838	ATF5	1.1128674	2.088127	0.2657654056321722	0.999135589150443
6	1839	SSR4	1.1120962	0.55843836	0.26609678792960334	0.999135589150443
6	1840	RHEB	1.1111047	0.5279224	0.2665232686514192	0.999135589150443
6	1841	SYVN1	1.1091218	1.6069075	0.2673776404342514	0.999135589150443
6	1842	SH3RF1	1.1084608	4.5530114	0.26766284901288706	0.999135589150443
6	1843	ZNF326	1.1082405	1.6593213	0.267757964991016	0.999135589150443
6	1844	MLH1	1.1080202	1.5772234	0.2678531041968629	0.999135589150443
6	1845	CHMP4A	1.1066983	0.45030686	0.26842442727284155	0.999135589150443
6	1846	BCKDK	1.105817	1.1478109	0.268805774010452	0.999135589150443
6	1847	TRNAU1AP	1.1053762	0.94509107	0.2689965868102512	0.999135589150443
6	1848	DCPS	1.1044949	1.5150357	0.2693784913130277	0.999135589150443
6	1849	NDEL1	1.1040543	1.2400736	0.26956958303238465	0.999135589150443
6	1850	ZNF780A	1.1039442	1.5779176	0.2696173704915179	0.999135589150443
6	1851	IFIT1	1.1036136	1.0185438	0.269760767741254	0.999135589150443
6	1852	ARF4	1.1035035	0.48124728	0.2698085784490336	0.999135589150443
6	1853	RP11-117D22.2	1.103173	4.4005666	0.2699520454477451	0.999135589150443
6	1854	HLX	1.102512	4.2953157	0.27023913639568276	0.999135589150443
6	1855	CBX6	1.1022917	1.6529526	0.27033487988586946	0.999135589150443
6	1856	USP7	1.10108	1.7246602	0.27086188479961093	0.999135589150443
6	1857	E2F4	1.1007494	0.8288374	0.27100573552527163	0.999135589150443
6	1858	TRIM14	1.099868	1.0817672	0.27138959335564383	0.999135589150443
6	1859	PCK2	1.0994275	1.8208762	0.27158166186478927	0.999135589150443
6	1860	NREP	1.0992072	4.2850847	0.27167773102127113	0.999135589150443
6	1861	ELOVL5	1.0988766	0.45302805	0.2718218783861154	0.999135589150443
6	1862	TNFAIP8	1.0987664	0.50567573	0.27186993914291446	0.999135589150443
6	1863	ZNF451	1.0985461	1.7726283	0.2719660781100145	0.999135589150443
6	1864	SCFD1	1.0982157	0.68655044	0.2721103301962313	0.999135589150443
6	1865	SART1	1.0976648	0.94376254	0.27235086670946096	0.999135589150443
6	1866	JTB	1.0972242	0.5092422	0.2725434006612615	0.999135589150443
6	1867	ANXA7	1.0967835	0.29790777	0.27273602772464556	0.999135589150443
6	1868	GGA1	1.0963429	0.63208777	0.27292874790722166	0.999135589150443
6	1869	NEMF	1.0963429	0.338039	0.27292874790722166	0.999135589150443
6	1870	NDUFA12	1.095792	0.38651508	0.27316977909584395	0.999135589150443
6	1871	WWP2	1.0956819	2.0142906	0.2732180027961343	0.999135589150443
6	1872	SF3B1	1.0956819	0.5206795	0.2732180027961343	0.999135589150443
6	1873	FLII	1.0928177	0.7616703	0.2744738625610279	0.999135589150443
6	1874	MAPKAPK2	1.0922668	1.7427111	0.2747158253626235	0.999135589150443
6	1875	IL3RA	1.0912753	4.4617157	0.2751517253714926	0.999135589150443
6	1876	RNF13	1.091055	0.8676293	0.27524865612018323	0.999135589150443
6	1877	TIMM9	1.0908347	0.5329953	0.2753456101726591	0.999135589150443
6	1878	NOL12	1.0900636	0.92687804	0.2756851328865344	0.999135589150443
6	1879	USP9X	1.0885214	1.6934161	0.276365034913597	0.999135589150443
6	1880	TRUB2	1.0885214	1.5232201	0.276365034913597	0.999135589150443
6	1881	CLSTN1	1.0881908	0.95299363	0.27651087682132514	0.999135589150443
6	1882	PDHX	1.0878603	1.6199352	0.2766567711883877	0.999135589150443
6	1883	CYB5R3	1.0878603	0.6859777	0.2766567711883877	0.999135589150443
6	1884	CDK2AP2	1.0877502	0.39542305	0.27670541430221174	0.999135589150443
6	1885	TSNAX	1.0875299	0.4442338	0.2768027180177137	0.999135589150443
6	1886	TUBA1C	1.0870892	1.0911094	0.2769973954031564	0.999135589150443
6	1887	CAMK2G	1.0859876	1.2584244	0.27748449697441047	0.999135589150443
6	1888	ISY1	1.0852164	0.7126597	0.2778258150102061	0.999135589150443
6	1889	LCOR	1.0849961	1.7390149	0.2779233869327432	0.999135589150443
6	1890	TTC3	1.0840046	0.47114658	0.278362749275905	0.999135589150443
6	1891	MRPL47	1.0835639	1.0493147	0.2785581730780474	0.999135589150443
6	1892	TMEM203	1.0824623	0.8450735	0.2790471409263944	0.999135589150443
6	1893	FOSL2	1.0819116	1.8172797	0.2792918436301035	0.999135589150443
6	1894	TMEM9	1.0804794	1.6841389	0.27992875336278356	0.999135589150443
6	1895	YTHDF2	1.0803692	0.6205197	0.2799777872690845	0.999135589150443
6	1896	UQCRC2	1.0784965	0.36166915	0.280812256696399	0.999135589150443
6	1897	ZNF652	1.0782762	1.6200043	0.2809105404805934	0.999135589150443
6	1898	UTP6	1.0778354	1.1089047	0.2811071781066289	0.999135589150443
6	1899	ARSB	1.0776151	3.7699294	0.2812055319500184	0.999135589150443
6	1900	MYLPF	1.0776151	3.759134	0.2812055319500184	0.999135589150443
6	1901	PTCRA	1.0776151	3.1499822	0.2812055319500184	0.999135589150443
6	1902	SETD5	1.0773948	0.9629885	0.28130390914801795	0.999135589150443
6	1903	PPP6R2	1.0770644	1.8028692	0.281451518736592	0.999135589150443
6	1904	LTC4S	1.0769542	3.7149875	0.28150073361092	0.999135589150443
6	1905	CTBP1	1.0765135	0.9178392	0.281697651501462	0.999135589150443
6	1906	ATP6AP2	1.0758525	0.37494266	0.2819932035274192	0.999135589150443
6	1907	HIST1H2BK	1.0757424	0.69711095	0.28204248263847687	0.999135589150443
6	1908	KCTD5	1.0755221	1.7717174	0.28214105838149606	0.999135589150443
6	1909	RNF138	1.0753018	0.881788	0.28223965748634594	0.999135589150443
6	1910	CCDC112	1.0746408	1.7377635	0.28253559497935987	0.999135589150443
6	1911	TBC1D9	1.0745306	3.758602	0.28258493833853304	0.999135589150443
6	1912	IER3	1.0725477	1.3221233	0.2834741177544753	0.999135589150443
6	1913	ZBTB45	1.0716664	3.4516516	0.28386991624039537	0.999135589150443
6	1914	MAP3K7	1.0710053	1.5619625	0.2841670105360138	0.999135589150443
6	1915	SLC25A37	1.0710053	1.7484288	0.2841670105360138	0.999135589150443
6	1916	C7orf55-LUC7L2	1.070785	0.57121587	0.2842660887204791	0.999135589150443
6	1917	RER1	1.070785	0.40730733	0.2842660887204791	0.999135589150443
6	1918	MTF2	1.0704546	0.9788949	0.284414749830163	0.999135589150443
6	1919	TMEM50A	1.0702342	0.45136246	0.28451388645963527	0.999135589150443
6	1920	CEPT1	1.0696834	1.0211203	0.28476183031898017	0.999135589150443
6	1921	COL9A2	1.0696834	3.5770197	0.28476183031898017	0.999135589150443
6	1922	PCBD1	1.0685818	1.314373	0.2852581564417279	0.999135589150443
6	1923	DHPS	1.0677005	0.50657064	0.2856556382553279	0.999135589150443
6	1924	AC079305.10	1.0672598	3.396151	0.28585451948225216	0.999135589150443
6	1925	ARL1	1.0670395	1.1673272	0.28595399517810816	0.999135589150443
6	1926	SSSCA1	1.0670395	1.0142684	0.28595399517810816	0.999135589150443
6	1927	AKAP8	1.0670395	2.245711	0.28595399517810816	0.999135589150443
6	1928	SERTAD2	1.0665989	1.543318	0.2861530167379589	0.999135589150443
6	1929	ICAM3	1.0657176	0.5057009	0.2865513405488511	0.999135589150443
6	1930	GOT2	1.0654973	1.5722235	0.2866509799827631	0.999135589150443
6	1931	RPUSD3	1.0648363	1.1997925	0.28695003864984936	0.999135589150443
6	1932	CCS	1.0648363	0.5451192	0.28695003864984936	0.999135589150443
6	1933	PEBP1	1.0647261	0.40688005	0.28699990223183225	0.999135589150443
6	1934	HSPH1	1.0642854	1.557482	0.2871994150507403	0.999135589150443
6	1935	EMC3	1.0629635	0.5932441	0.28779851506448795	0.999135589150443
6	1936	FN3KRP	1.0628533	0.9034659	0.2878484780906574	0.999135589150443
6	1937	TXNL1	1.0628533	0.42673913	0.2878484780906574	0.999135589150443
6	1938	ERGIC1	1.061972	1.3958744	0.28824839292000937	0.999135589150443
6	1939	STK10	1.0610907	0.5708439	0.2886486822131451	0.999135589150443
6	1940	MSRB2	1.0610907	1.2315439	0.2886486822131451	0.999135589150443
6	1941	FAM96A	1.0606501	0.6798348	0.2888489672959774	0.999135589150443
6	1942	IQSEC1	1.0606501	1.1096559	0.2888489672959774	0.999135589150443
6	1943	PEF1	1.0602094	0.6534407	0.2890493460095024	0.999135589150443
6	1944	WDR82	1.0600992	0.65499365	0.2890994553182479	0.999135589150443
6	1945	SNX18	1.0600992	1.4819134	0.2890994553182479	0.999135589150443
6	1946	MBP	1.0599891	0.6339061	0.2891495704792898	0.999135589150443
6	1947	ITPA	1.0596585	0.4782098	0.28929995107694706	0.999135589150443
6	1948	PSMA7	1.0596585	0.5322488	0.28929995107694706	0.999135589150443
6	1949	BAZ2B	1.0594382	1.4277567	0.2894002340715771	0.999135589150443
6	1950	WSB2	1.0593281	3.3118663	0.2894503843479739	0.999135589150443
6	1951	HSPB1	1.0589976	0.48828828	0.2896008702943834	0.999135589150443
6	1952	GSTM4	1.0586671	3.210938	0.2897514089181783	0.999135589150443
6	1953	AGTPBP1	1.0585569	1.5878327	0.2898016001658734	0.999135589150443
6	1954	DAB2	1.0584468	3.004374	0.28985179726690624	0.999135589150443
6	1955	COA4	1.0584468	0.7502817	0.28985179726690624	0.999135589150443
6	1956	UBE2D1	1.0577859	0.6768995	0.2901531027972929	0.999135589150443
6	1957	RPP30	1.0575655	0.868762	0.2902535848040999	0.999135589150443
6	1958	WDR77	1.0571249	1.121039	0.29045461906620806	0.999135589150443
6	1959	CTDNEP1	1.0569046	1.2443672	0.2905551713226605	0.999135589150443
6	1960	DET1	1.0569046	3.395971	0.2905551713226605	0.999135589150443
6	1961	REEP5	1.0553622	0.3656799	0.29125969284510766	0.999135589150443
6	1962	AGPAT6	1.0553622	1.5740402	0.29125969284510766	0.999135589150443
6	1963	VTI1B	1.0550318	0.47970837	0.29141081104920386	0.999135589150443
6	1964	CALCOCO1	1.0547012	1.6707544	0.29156198195386973	0.999135589150443
6	1965	ASCC3	1.0544809	1.6026199	0.2916627918359942	0.999135589150443
6	1966	CHEK2	1.0540403	3.0560818	0.2918644818723457	0.999135589150443
6	1967	CBX1	1.0522777	1.0605594	0.29267217905859566	0.999135589150443
6	1968	ZNF207	1.0516167	0.28943068	0.29297545207099596	0.999135589150443
6	1969	ZFC3H1	1.0513964	1.5322134	0.2930765899360178	0.999135589150443
6	1970	MRPS30	1.0511761	0.61604744	0.2931777512323501	0.999135589150443
6	1971	RSF1	1.0510659	0.6121567	0.2932283406674193	0.999135589150443
6	1972	DNAJA1	1.0507354	0.37344128	0.293380144121011	0.999135589150443
6	1973	ATF1	1.0506252	0.70213705	0.2934307569885499	0.999135589150443
6	1974	CLIC3	1.0500743	1.0108174	0.2936839092016772	0.999135589150443
6	1975	NEK3	1.0496337	2.8958986	0.29388653642649787	0.999135589150443
6	1976	AP003774.6	1.0496337	2.9304187	0.29388653642649787	0.999135589150443
6	1977	PSMD11	1.0496337	0.5307529	0.29388653642649787	0.999135589150443
6	1978	TTC19	1.0494134	0.7067135	0.29398788519173236	0.999135589150443
6	1979	MED8	1.0485321	0.7947999	0.29439351461645646	0.999135589150443
6	1980	SNORA76	1.0476508	0.9517175	0.2947995190468716	0.999135589150443
6	1981	NBEAL1	1.0472101	0.5677817	0.2950026618989411	0.999135589150443
6	1982	FAM20B	1.0469898	3.2067144	0.2951042684858728	0.999135589150443
6	1983	LY6E	1.0462186	0.44827256	0.295460076142944	0.999135589150443
6	1984	PAXBP1	1.0461085	3.0907252	0.2955109292506515	0.999135589150443
6	1985	MSRA	1.0458882	1.1383929	0.29561265304845985	0.999135589150443
6	1986	ZNFX1	1.0456679	0.75938296	0.2957144002898463	0.999135589150443
6	1987	COPS3	1.0454476	0.58651984	0.2958161709752736	0.999135589150443
6	1988	RBM4	1.0454476	0.6057361	0.2958161709752736	0.999135589150443
6	1989	RRP9	1.045117	1.5241863	0.2959688709619972	0.999135589150443
6	1990	YY1	1.0445663	0.5072135	0.2962234881665651	0.999135589150443
6	1991	OGFR	1.0434647	0.7218555	0.2967331622011997	0.999135589150443
6	1992	MPG	1.0428036	0.38236305	0.2970392480009867	0.999135589150443
6	1993	MPZL1	1.0408207	3.274851	0.2979587717387725	0.999135589150443
6	1994	TMEM126A	1.0394987	0.7323127	0.2985728429598652	0.999135589150443
6	1995	DCUN1D5	1.0390581	0.97910285	0.2987777210114605	0.999135589150443
6	1996	TAP1	1.0387276	0.44122875	0.2989314411243612	0.999135589150443
6	1997	SYAP1	1.0379565	0.9181778	0.2992903266431808	0.999135589150443
6	1998	NARF	1.0379565	0.70302457	0.2992903266431808	0.999135589150443
6	1999	DIABLO	1.0379565	1.5446676	0.2992903266431808	0.999135589150443
6	2000	C5orf24	1.037626	1.385557	0.2994442226924291	0.999135589150443
6	2001	DENND1C	1.0375158	0.90246016	0.2994955331051655	0.999135589150443
6	2002	SMCO4	1.0370752	0.6152817	0.29970083340564957	0.999135589150443
6	2003	C2orf68	1.0368549	1.7563527	0.2998035187462771	0.999135589150443
6	2004	AC010642.1	1.0365243	0.662579	0.2999575907462557	0.999135589150443
6	2005	MRPS11	1.0364141	0.58253646	0.3000089598101786	0.999135589150443
6	2006	CARS2	1.0359735	0.7875149	0.30021449472008643	0.999135589150443
6	2007	IFIH1	1.0359735	1.4405892	0.30021449472008643	0.999135589150443
6	2008	IRF5	1.0357533	1.6494215	0.3003172973682131	0.999135589150443
6	2009	CTNNA1	1.035643	1.6042513	0.3003687074907293	0.999135589150443
6	2010	SNX2	1.0348719	0.3897461	0.30072874259034765	0.999135589150443
6	2011	GART	1.0347618	1.5486963	0.30078019963968883	0.999135589150443
6	2012	IL10RB-AS1	1.0346515	3.000605	0.3008316625550831	0.999135589150443
6	2013	SLC25A36	1.0341008	1.6490334	0.3010890651243975	0.999135589150443
6	2014	UBALD1	1.0338805	1.3698404	0.3011920672160314	0.999135589150443
6	2015	PAFAH2	1.0337702	2.951001	0.30124357706143057	0.999135589150443
6	2016	THUMPD3	1.0334398	1.5056171	0.3013981417964733	0.999135589150443
6	2017	FPR1	1.0331093	0.65556425	0.3015527593306788	0.999135589150443
6	2018	APBB1IP	1.0331093	0.3212451	0.3015527593306788	0.999135589150443
6	2019	SLC27A3	1.0327787	1.3452069	0.3017074296651904	0.999135589150443
6	2020	C16orf72	1.0324483	2.8337257	0.3018621528011387	0.999135589150443
6	2021	ZNF398	1.0324483	2.8027349	0.3018621528011387	0.999135589150443
6	2022	CD300LB	1.032228	2.9171658	0.30196533089312316	0.999135589150443
6	2023	CARHSP1	1.0321178	0.19079743	0.3020169287396445	0.999135589150443
6	2024	PARP12	1.0320077	1.0474731	0.30206853245324017	0.999135589150443
6	2025	CCDC12	1.0320077	0.25611597	0.30206853245324017	0.999135589150443
6	2026	LRP10	1.0317873	0.6168619	0.3021717574818167	0.999135589150443
6	2027	EIF2B3	1.0313467	1.4727353	0.30237827794564587	0.999135589150443
6	2028	GNB4	1.0311264	3.0198023	0.30248157338154136	0.999135589150443
6	2029	RRP1	1.0306857	1.4024448	0.3026882346628845	0.999135589150443
6	2030	MAP3K5	1.0302451	2.9624262	0.3028949898257264	0.999135589150443
6	2031	WDR43	1.0296942	1.5618632	0.30315356580391584	0.999135589150443
6	2032	DMAP1	1.0294739	1.1434569	0.303257037270505	0.999135589150443
6	2033	SNRNP200	1.0293638	1.0610079	0.3033087818058037	0.999135589150443
6	2034	HGS	1.0291435	1.3657414	0.3034122884805972	0.999135589150443
6	2035	NCKAP5L	1.0287027	2.8651721	0.30361937224800895	0.999135589150443
6	2036	DOCK10	1.0280418	1.0090072	0.3039301739480953	0.999135589150443
6	2037	MFSD3	1.0276011	2.6072586	0.30413749245084243	0.999135589150443
6	2038	IARS	1.0272707	1.4183314	0.30429304294843407	0.999135589150443
6	2039	FXN	1.0271605	0.8985319	0.3043449048517295	0.999135589150443
6	2040	BAG6	1.0270503	0.84069204	0.30439677262379816	0.999135589150443
6	2041	ZC3H14	1.0264995	1.4822505	0.30465619951695233	0.999135589150443
6	2042	SH3BP1	1.0260588	0.68900156	0.3048638466728919	0.999135589150443
6	2043	RETSAT	1.0258385	2.8883739	0.3049677054654074	0.999135589150443
6	2044	NMT1	1.0256182	0.9429979	0.3050715877346408	0.999135589150443
6	2045	LHPP	1.0256182	1.7188616	0.3050715877346408	0.999135589150443
6	2046	XRCC1	1.0249572	1.4058135	0.30538337540526583	0.999135589150443
6	2047	CCNH	1.0249572	0.59111995	0.30538337540526583	0.999135589150443
6	2048	PHIP	1.0245166	0.56335527	0.30559135124069814	0.999135589150443
6	2049	AKAP13	1.0244064	0.29439315	0.3056433598733912	0.999135589150443
6	2050	CCDC28A	1.0242963	0.7994369	0.30569537437568073	0.999135589150443
6	2051	RPL12	1.0237454	0.18378821	0.30595553493216365	0.999135589150443
6	2052	ADO	1.0236353	2.6335163	0.3060075846526821	0.999135589150443
6	2053	SPCS2	1.0236353	0.5696061	0.3060075846526821	0.999135589150443
6	2054	NFKBIL1	1.0226438	1.3901721	0.306476296282457	0.999135589150443
6	2055	LPXN	1.0225337	0.8188734	0.30652840470243115	0.999135589150443
6	2056	CLEC11A	1.0222031	1.5839783	0.30668476518310894	0.999135589150443
6	2057	RANGRF	1.0218726	0.6432278	0.3068411784955192	0.999135589150443
6	2058	PARP8	1.021432	1.0948027	0.3070498117627426	0.999135589150443
6	2059	PAN2	1.0209913	2.7936523	0.3072585389561716	0.999135589150443
6	2060	GPR107	1.020771	2.890567	0.3073629377757576	0.999135589150443
6	2061	CD300LF	1.020771	0.90286285	0.3073629377757576	0.999135589150443
6	2062	LINC00877	1.0205507	1.3886905	0.30746736007754405	0.999135589150443
6	2063	PDLIM1	1.0203303	1.120617	0.3075718058617424	0.999135589150443
6	2064	VIM-AS1	1.0199999	0.81827426	0.3077285185680194	0.999135589150443
6	2065	BAD	1.0194491	0.7633704	0.3079898238268083	0.999135589150443
6	2066	ABI1	1.0193388	0.52446645	0.30804210249104325	0.999135589150443
6	2067	FAM76A	1.0192287	2.6304193	0.3080943870261621	0.999135589150443
6	2068	TMEM141	1.0188982	0.58407164	0.3082512758570696	0.999135589150443
6	2069	C3orf17	1.0185678	1.284405	0.3084082175268139	0.999135589150443
6	2070	TXNL4A	1.0185678	0.4042086	0.3084082175268139	0.999135589150443
6	2071	CTBS	1.0185678	0.90110534	0.3084082175268139	0.999135589150443
6	2072	NUMA1	1.0177966	1.3371537	0.3087746202442043	0.999135589150443
6	2073	MRPS36	1.0176865	0.7105115	0.30882698697423017	0.999135589150443
6	2074	ARHGEF2	1.0175763	0.63309526	0.30887935957549595	0.999135589150443
6	2075	RPL22L1	1.0174661	0.58630157	0.3089317380480242	0.999135589150443
6	2076	RPRD2	1.0173559	1.6208186	0.3089841223918375	0.999135589150443
6	2077	ZNF789	1.0172458	2.9151788	0.3090365126069583	0.999135589150443
6	2078	AMZ2	1.0170255	0.7189984	0.3091413106512102	0.999135589150443
6	2079	RNF113A	1.0159239	0.37611672	0.3096656531583174	0.999135589150443
6	2080	UBE2F	1.0149324	0.63503647	0.31013806343455064	0.999135589150443
6	2081	HOTAIRM1	1.0148222	1.0459661	0.3101905828237993	0.999135589150443
6	2082	KSR1	1.0137206	2.813849	0.3107160996673931	0.999135589150443
6	2083	ATG10	1.0137206	1.5095009	0.3107160996673931	0.999135589150443
6	2084	JMJD6	1.0126189	0.8024373	0.31124220370743216	0.999135589150443
6	2085	MZT2B	1.0126189	0.42453712	0.31124220370743216	0.999135589150443
6	2086	STOML2	1.0117377	0.4942572	0.31166350973232626	0.999135589150443
6	2087	RARA	1.0110767	1.5497746	0.31197973588547667	0.999135589150443
6	2088	ALOX5	1.0107461	0.77336335	0.31213792823855646	0.999135589150443
6	2089	PIGT	1.010636	0.5347206	0.3121906707676787	0.999135589150443
6	2090	GGNBP2	1.010636	0.4092461	0.3121906707676787	0.999135589150443
6	2091	PILRB	1.0104157	0.94573665	0.31229617344314875	0.999135589150443
6	2092	NIPBL	1.0101954	0.96461594	0.3124016996083434	0.999135589150443
6	2093	FXR1	1.0099751	0.5773147	0.31250724926336904	0.999135589150443
6	2094	PSTPIP1	1.0095344	0.72789323	0.3127184190433261	0.999135589150443
6	2095	CISD3	1.0093141	0.48269612	0.3128240391684586	0.999135589150443
6	2096	DAPK1	1.0088735	2.6859224	0.3130353498895164	0.999135589150443
6	2097	TRPV2	1.0082124	0.8330299	0.3133524921494746	0.999135589150443
6	2098	CMSS1	1.0082124	0.8901187	0.3133524921494746	0.999135589150443
6	2099	BBX	1.0073311	0.21738762	0.31377567736602974	0.999135589150443
6	2100	MIS18BP1	1.0073311	0.9607844	0.31377567736602974	0.999135589150443
6	2101	PRDX1	1.0066701	0.36232948	0.314093312933709	0.999135589150443
6	2102	EXOC7	1.0062295	0.8766918	0.3143051874348157	0.999135589150443
6	2103	OARD1	1.0062295	0.51211	0.3143051874348157	0.999135589150443
6	2104	DARS	1.0057888	0.35716507	0.3145171559013388	0.999135589150443
6	2105	RPLP0	1.0054584	0.4033008	0.3146761939163355	0.999135589150443
6	2106	SDAD1	1.0053482	0.8266412	0.31472921833377443	0.999135589150443
6	2107	BAZ1B	1.0035856	1.285991	0.3155784077312934	0.999135589150443
6	2108	LIMK1	1.0035856	2.612101	0.3155784077312934	0.999135589150443
6	2109	PPAP2A	1.0027043	2.4422054	0.3160035662357593	0.999135589150443
6	2110	SUSD1	1.0027043	3.0407631	0.3160035662357593	0.999135589150443
6	2111	SPG11	1.0027043	1.3991705	0.3160035662357593	0.999135589150443
6	2112	KIAA1033	1.0027043	0.7000237	0.3160035662357593	0.999135589150443
6	2113	LIMS1	1.002484	0.4426404	0.31610991459203197	0.999135589150443
6	2114	SLC25A11	1.001823	0.34612074	0.3164291006136636	0.999135589150443
6	2115	CENPN	1.0013824	2.8102374	0.31664200875564585	0.999135589150443
6	2116	C12orf44	1.001162	0.6062781	0.31674849806495853	0.999135589150443
6	2117	SRGAP2	1.001162	2.6370482	0.31674849806495853	0.999135589150443
6	2118	LYSMD2	1.0009416	0.40433615	0.316855010866504	0.999135589150443
6	2119	TBCA	1.0000603	0.41894704	0.3172812969951958	0.999135589150443
6	2120	AKIP1	0.99984	1.113606	0.31738792725802245	0.999135589150443
6	2121	GPATCH8	0.9992892	0.6270379	0.31765460569373594	0.999135589150443
6	2122	BLOC1S6	0.99917907	0.89927167	0.3177079590000711	0.999135589150443
6	2123	NKAP	0.9987384	1.0309371	0.31792143095602143	0.999135589150443
6	2124	NFATC2IP	0.99829775	0.9777772	0.31813499688087743	0.999135589150443
6	2125	DYNLT1	0.99829775	0.34574297	0.31813499688087743	0.999135589150443
6	2126	PHF11	0.99807745	0.50122446	0.318241815081608	0.999135589150443
6	2127	GPAA1	0.99686563	1.0162928	0.31882973510768076	0.999135589150443
6	2128	FUNDC2	0.9965351	0.46058264	0.31899020026635283	0.999135589150443
6	2129	NEIL1	0.99587417	2.4301195	0.31931128915444673	0.999135589150443
6	2130	UBAP2	0.9952132	2.7989898	0.3196325894693023	0.999135589150443
6	2131	KIF22	0.9943319	1.002186	0.32006131877299926	0.999135589150443
6	2132	MAP2K2	0.9943319	0.45065954	0.32006131877299926	0.999135589150443
6	2133	ENDOG	0.9936709	2.6702693	0.32038311241179007	0.999135589150443
6	2134	NDUFB9	0.99334043	0.49757352	0.32054408851450245	0.999135589150443
6	2135	SSFA2	0.9927896	2.4120429	0.3208124994750051	0.999135589150443
6	2136	UBXN6	0.9926794	1.3848767	0.32086619928542237	0.999135589150443
6	2137	UTRN	0.9926794	0.7948599	0.32086619928542237	0.999135589150443
6	2138	SIRT2	0.99234897	0.8684096	0.32102733395314	0.999135589150443
6	2139	SDHAF2	0.99223876	0.5112663	0.321081057254502	0.999135589150443
6	2140	RNF115	0.99201846	0.662862	0.3211885214753498	0.999135589150443
6	2141	NFIC	0.99168795	1.2006841	0.321349761851778	0.999135589150443
6	2142	ANKRD13A	0.99146765	0.9487721	0.3214572847993771	0.999135589150443
6	2143	HCAR2	0.9912473	2.719229	0.3215648312375258	0.999135589150443
6	2144	FUCA2	0.99058634	1.5477493	0.3218876114943571	0.999135589150443
6	2145	NDUFB2	0.9898152	0.41764417	0.3222644556612062	0.999135589150443
6	2146	USP16	0.98926437	0.49772036	0.3225338062399957	0.999135589150443
